Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear
69,6,2013-03-09,8805,1134,1,0,0,0,2,2,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
64,6,2013-03-09,9850,844,1,0,0,0,3,2,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2013,3,9,10
57,6,2013-03-09,8054,740,1,0,0,0,3,2,420.0,6.0,2014.0,0,0.0,0.0,None,2013,3,9,10
42,6,2013-03-09,7077,822,1,0,0,0,0,2,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
35,6,2013-03-09,6500,584,1,0,0,0,3,2,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2013,3,9,10
33,6,2013-03-09,8731,859,1,0,0,0,0,2,1320.0,5.0,2013.0,0,0.0,0.0,None,2013,3,9,10
27,6,2013-03-09,6421,795,1,0,0,0,0,0,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
25,6,2013-03-09,8136,1283,1,0,0,0,2,0,430.0,4.0,2003.0,0,0.0,0.0,None,2013,3,9,10
24,6,2013-03-09,6942,651,1,0,0,0,0,2,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
7,6,2013-03-09,5013,530,1,0,0,0,0,2,24000.0,4.0,2013.0,0,0.0,0.0,None,2013,3,9,10
82,6,2013-03-09,6329,566,1,0,0,0,0,0,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,9,10
336,6,2013-03-09,11487,1810,1,0,0,0,0,0,190.0,7.0,2014.0,0,0.0,0.0,None,2013,3,9,10
178,6,2013-03-09,6666,665,1,0,0,0,3,0,1710.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
195,6,2013-03-09,9608,1236,1,0,0,0,0,2,220.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
333,6,2013-03-09,6419,849,1,0,0,0,0,2,3720.0,2.0,2010.0,0,0.0,0.0,None,2013,3,9,10
320,6,2013-03-09,10873,1687,1,0,0,0,0,2,210.0,9.0,2012.0,0,0.0,0.0,None,2013,3,9,10
316,6,2013-03-09,8243,825,1,0,0,0,3,0,9000.0,8.0,2001.0,0,0.0,0.0,None,2013,3,9,10
310,6,2013-03-09,7383,674,1,0,0,0,0,2,2290.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2013,3,9,10
308,6,2013-03-09,6800,731,1,0,0,0,0,0,1070.0,12.0,2006.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2013,3,9,10
270,6,2013-03-09,8263,1036,1,0,0,0,0,0,1450.0,7.0,2014.0,0,0.0,0.0,None,2013,3,9,10
269,6,2013-03-09,6146,857,1,0,0,0,0,2,60.0,6.0,2015.0,0,0.0,0.0,None,2013,3,9,10
267,6,2013-03-09,11765,1603,1,0,0,0,2,0,2460.0,1.0,2012.0,0,0.0,0.0,None,2013,3,9,10
262,6,2013-03-09,16727,3043,1,0,0,0,1,0,1180.0,5.0,2013.0,0,0.0,0.0,None,2013,3,9,10
261,6,2013-03-09,7268,605,1,0,0,0,3,2,15340.0,4.0,2015.0,1,39.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,9,10
259,6,2013-03-09,6919,1482,1,0,0,0,1,1,210.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
189,6,2013-03-09,7412,800,1,0,0,0,3,0,5760.0,7.0,2014.0,0,0.0,0.0,None,2013,3,9,10
256,6,2013-03-09,9487,1331,1,0,0,0,0,2,80.0,9.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2013,3,9,10
251,6,2013-03-09,16781,2172,1,0,0,0,0,2,340.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
250,6,2013-03-09,6745,625,1,0,0,0,3,0,3520.0,0.0,0.0,1,18.0,2012.0,"Feb,May,Aug,Nov",2013,3,9,10
248,6,2013-03-09,6844,966,1,0,0,0,0,2,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2013,3,9,10
247,6,2013-03-09,7240,649,1,0,0,0,3,2,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2013,3,9,10
245,6,2013-03-09,7705,875,1,0,0,0,0,2,1310.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
234,6,2013-03-09,9144,885,1,0,0,0,3,0,4370.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
233,6,2013-03-09,7700,898,1,0,0,0,0,0,1890.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
229,6,2013-03-09,7941,678,1,0,0,0,3,2,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
214,6,2013-03-09,9465,816,1,0,0,0,3,0,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,9,10
211,6,2013-03-09,9576,1180,1,0,0,0,0,2,350.0,11.0,2006.0,0,0.0,0.0,None,2013,3,9,10
207,6,2013-03-09,7505,962,1,0,0,0,0,0,6870.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
252,6,2013-03-09,9921,843,1,0,0,0,3,2,22330.0,0.0,0.0,1,5.0,2010.0,"Feb,May,Aug,Nov",2013,3,9,10
544,6,2013-03-09,8332,1295,1,0,0,0,0,0,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2013,3,9,10
525,6,2013-03-09,11516,936,1,0,0,0,3,2,1870.0,9.0,2013.0,0,0.0,0.0,None,2013,3,9,10
546,6,2013-03-09,11933,1275,1,0,0,0,0,0,580.0,1.0,2005.0,0,0.0,0.0,None,2013,3,9,10
995,6,2013-03-09,7200,662,1,0,0,0,3,0,6560.0,12.0,2013.0,0,0.0,0.0,None,2013,3,9,10
985,6,2013-03-09,7061,791,1,0,0,0,2,2,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2013,3,9,10
983,6,2013-03-09,10976,1579,1,0,0,0,0,0,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,9,10
974,6,2013-03-09,9307,1273,1,0,0,0,0,0,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,9,10
967,6,2013-03-09,6502,672,1,0,0,0,0,2,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2013,3,9,10
965,6,2013-03-09,6791,740,1,0,0,0,0,2,110.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
964,6,2013-03-09,9259,1568,1,0,0,0,0,0,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2013,3,9,10
963,6,2013-03-09,3536,346,1,0,0,0,0,2,23620.0,11.0,2013.0,0,0.0,0.0,None,2013,3,9,10
938,6,2013-03-09,7505,766,1,0,0,0,0,0,2820.0,9.0,2009.0,0,0.0,0.0,None,2013,3,9,10
921,6,2013-03-09,4649,486,1,0,0,0,0,0,840.0,9.0,2006.0,0,0.0,0.0,None,2013,3,9,10
914,6,2013-03-09,7040,837,1,0,0,0,2,2,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2013,3,9,10
999,6,2013-03-09,6141,475,1,0,0,0,3,2,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,9,10
913,6,2013-03-09,8689,1263,1,0,0,0,0,0,280.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
909,6,2013-03-09,8005,806,1,0,0,0,0,2,1680.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2013,3,9,10
906,6,2013-03-09,8699,1142,1,0,0,0,0,0,90.0,7.0,2010.0,0,0.0,0.0,None,2013,3,9,10
905,6,2013-03-09,8018,1193,1,0,0,0,0,0,90.0,6.0,2014.0,0,0.0,0.0,None,2013,3,9,10
903,6,2013-03-09,11395,882,1,0,0,0,3,2,7290.0,9.0,2014.0,0,0.0,0.0,None,2013,3,9,10
895,6,2013-03-09,9155,909,1,0,0,0,0,2,4150.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
894,6,2013-03-09,5355,718,1,0,0,0,0,0,190.0,11.0,2012.0,0,0.0,0.0,None,2013,3,9,10
878,6,2013-03-09,5095,512,1,0,0,0,3,2,1100.0,12.0,2014.0,0,0.0,0.0,None,2013,3,9,10
876,6,2013-03-09,2552,290,1,0,0,0,0,0,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2013,3,9,10
872,6,2013-03-09,7519,658,1,0,0,0,0,2,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2013,3,9,10
868,6,2013-03-09,10253,699,1,0,0,0,3,2,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,9,10
863,6,2013-03-09,5642,684,1,0,0,0,0,2,21370.0,11.0,2010.0,0,0.0,0.0,None,2013,3,9,10
911,6,2013-03-09,8461,768,1,0,0,0,0,2,16490.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
853,6,2013-03-09,7383,840,1,0,0,0,0,0,14040.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
1010,6,2013-03-09,8805,936,1,0,0,0,3,2,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2013,3,9,10
1018,6,2013-03-09,12406,1477,1,0,0,0,2,2,140.0,9.0,2012.0,0,0.0,0.0,None,2013,3,9,10
545,6,2013-03-09,7815,767,1,0,0,0,0,2,5020.0,5.0,2006.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2013,3,9,10
1114,6,2013-03-09,17776,2819,1,0,0,0,0,2,870.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
1112,6,2013-03-09,10558,890,1,0,0,0,2,2,1880.0,4.0,2006.0,0,0.0,0.0,None,2013,3,9,10
1101,6,2013-03-09,7776,845,1,0,0,0,3,2,4060.0,9.0,2012.0,0,0.0,0.0,None,2013,3,9,10
1099,6,2013-03-09,7244,936,1,0,0,0,0,2,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2013,3,9,10
1097,6,2013-03-09,6860,2026,1,0,0,0,1,1,720.0,3.0,2002.0,0,0.0,0.0,None,2013,3,9,10
1092,6,2013-03-09,13167,1311,1,0,0,0,0,0,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,9,10
1089,6,2013-03-09,10299,1038,1,0,0,0,3,0,5220.0,5.0,2009.0,0,0.0,0.0,None,2013,3,9,10
1079,6,2013-03-09,6660,563,1,0,0,0,0,0,16680.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,9,10
1075,6,2013-03-09,13173,1173,1,0,0,0,0,2,1410.0,10.0,2013.0,0,0.0,0.0,None,2013,3,9,10
1066,6,2013-03-09,9152,926,1,0,0,0,0,0,3350.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
1014,6,2013-03-09,4081,510,1,0,0,0,0,2,210.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2013,3,9,10
1064,6,2013-03-09,6759,812,1,0,0,0,0,2,420.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
1053,6,2013-03-09,5606,693,1,0,0,0,0,0,1710.0,7.0,2015.0,0,0.0,0.0,None,2013,3,9,10
1046,6,2013-03-09,5815,497,1,0,0,0,3,2,29070.0,4.0,2005.0,0,0.0,0.0,None,2013,3,9,10
1045,6,2013-03-09,4123,519,1,0,0,0,0,2,26990.0,12.0,2013.0,0,0.0,0.0,None,2013,3,9,10
1043,6,2013-03-09,9509,1392,1,0,0,0,2,0,420.0,3.0,2006.0,0,0.0,0.0,None,2013,3,9,10
1040,6,2013-03-09,5705,627,1,0,0,0,0,0,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,9,10
1033,6,2013-03-09,9744,919,1,0,0,0,0,0,7680.0,3.0,2006.0,0,0.0,0.0,None,2013,3,9,10
1032,6,2013-03-09,3472,402,1,0,0,0,3,2,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2013,3,9,10
1027,6,2013-03-09,10895,1681,1,0,0,0,0,2,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
1026,6,2013-03-09,7324,987,1,0,0,0,2,0,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",2013,3,9,10
1021,6,2013-03-09,8897,1029,1,0,0,0,0,0,1080.0,5.0,2011.0,0,0.0,0.0,None,2013,3,9,10
1020,6,2013-03-09,11414,1457,1,0,0,0,0,0,40.0,8.0,2015.0,0,0.0,0.0,None,2013,3,9,10
1059,6,2013-03-09,7401,1073,1,0,0,0,2,0,3380.0,4.0,2013.0,0,0.0,0.0,None,2013,3,9,10
846,6,2013-03-09,4687,512,1,0,0,0,0,2,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,9,10
862,6,2013-03-09,6502,837,1,0,0,0,0,2,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
842,6,2013-03-09,17970,1139,1,0,0,0,3,2,1200.0,11.0,2007.0,0,0.0,0.0,None,2013,3,9,10
843,6,2013-03-09,10375,1317,1,0,0,0,2,0,60.0,4.0,2006.0,0,0.0,0.0,None,2013,3,9,10
691,6,2013-03-09,8139,656,1,0,0,0,3,2,3030.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,9,10
687,6,2013-03-09,7506,678,1,0,0,0,3,2,2770.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
683,6,2013-03-09,7554,653,1,0,0,0,0,0,2850.0,7.0,2014.0,0,0.0,0.0,None,2013,3,9,10
682,6,2013-03-09,7845,1474,1,0,0,0,1,0,150.0,9.0,2006.0,0,0.0,0.0,None,2013,3,9,10
679,6,2013-03-09,8389,877,1,0,0,0,0,0,4140.0,9.0,2012.0,0,0.0,0.0,None,2013,3,9,10
672,6,2013-03-09,9373,1642,1,0,0,0,2,0,240.0,9.0,2002.0,0,0.0,0.0,None,2013,3,9,10
668,6,2013-03-09,7863,1117,1,0,0,0,2,0,1270.0,9.0,2010.0,0,0.0,0.0,None,2013,3,9,10
667,6,2013-03-09,7754,743,1,0,0,0,3,2,2870.0,9.0,2012.0,0,0.0,0.0,None,2013,3,9,10
662,6,2013-03-09,6138,600,1,0,0,0,3,0,1070.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
645,6,2013-03-09,10195,1480,1,0,0,0,0,0,90.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2013,3,9,10
640,6,2013-03-09,10464,817,1,0,0,0,3,2,8040.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
626,6,2013-03-09,7701,763,1,0,0,0,2,2,10740.0,11.0,2013.0,0,0.0,0.0,None,2013,3,9,10
616,6,2013-03-09,5500,580,1,0,0,0,0,2,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2013,3,9,10
615,6,2013-03-09,9778,1273,1,0,0,0,3,0,730.0,8.0,2007.0,0,0.0,0.0,None,2013,3,9,10
608,6,2013-03-09,4104,406,1,0,0,0,0,2,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
599,6,2013-03-09,12190,1122,1,0,0,0,3,2,580.0,11.0,2014.0,0,0.0,0.0,None,2013,3,9,10
595,6,2013-03-09,16140,1995,1,0,0,0,2,2,1130.0,6.0,2015.0,0,0.0,0.0,None,2013,3,9,10
593,6,2013-03-09,7418,926,1,0,0,0,0,2,33060.0,3.0,2010.0,0,0.0,0.0,None,2013,3,9,10
586,6,2013-03-09,13225,2137,1,0,0,0,0,2,250.0,10.0,2008.0,0,0.0,0.0,None,2013,3,9,10
580,6,2013-03-09,8525,1374,1,0,0,0,0,2,170.0,2.0,2009.0,0,0.0,0.0,None,2013,3,9,10
578,6,2013-03-09,7098,707,1,0,0,0,3,0,12700.0,4.0,2013.0,0,0.0,0.0,None,2013,3,9,10
574,6,2013-03-09,7074,643,1,0,0,0,3,0,4400.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
562,6,2013-03-09,13454,2658,1,0,0,0,1,2,1210.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
560,6,2013-03-09,14644,1965,1,0,0,0,2,2,1910.0,7.0,2013.0,0,0.0,0.0,None,2013,3,9,10
698,6,2013-03-09,12889,1728,1,0,0,0,0,0,1790.0,5.0,2011.0,0,0.0,0.0,None,2013,3,9,10
704,6,2013-03-09,6604,674,1,0,0,0,3,2,1910.0,4.0,2009.0,0,0.0,0.0,None,2013,3,9,10
697,6,2013-03-09,7611,804,1,0,0,0,3,0,3780.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
713,6,2013-03-09,12134,1460,1,0,0,0,0,2,220.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,9,10
831,6,2013-03-09,7567,1006,1,0,0,0,0,0,800.0,6.0,2007.0,0,0.0,0.0,None,2013,3,9,10
827,6,2013-03-09,12834,1554,1,0,0,0,0,2,250.0,1.0,2005.0,0,0.0,0.0,None,2013,3,9,10
826,6,2013-03-09,5905,497,1,0,0,0,0,2,7980.0,6.0,2005.0,0,0.0,0.0,None,2013,3,9,10
820,6,2013-03-09,12227,1155,1,0,0,0,0,2,1650.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,9,10
817,6,2013-03-09,14587,2154,1,0,0,0,0,0,140.0,3.0,2006.0,0,0.0,0.0,None,2013,3,9,10
814,6,2013-03-09,5490,465,1,0,0,0,3,2,24530.0,7.0,2013.0,0,0.0,0.0,None,2013,3,9,10
809,6,2013-03-09,6628,655,1,0,0,0,0,0,12770.0,10.0,2000.0,0,0.0,0.0,None,2013,3,9,10
807,6,2013-03-09,9227,994,1,0,0,0,0,0,3870.0,4.0,2008.0,0,0.0,0.0,None,2013,3,9,10
709,6,2013-03-09,3835,469,1,0,0,0,0,0,500.0,12.0,2010.0,0,0.0,0.0,None,2013,3,9,10
788,6,2013-03-09,15344,1386,1,0,0,0,0,2,1530.0,3.0,2013.0,0,0.0,0.0,None,2013,3,9,10
787,6,2013-03-09,7332,906,1,0,0,0,2,2,3210.0,6.0,2009.0,0,0.0,0.0,None,2013,3,9,10
769,6,2013-03-09,9553,2971,1,0,0,0,1,1,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2013,3,9,10
799,6,2013-03-09,7871,742,1,0,0,0,0,2,2700.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
765,6,2013-03-09,6274,510,1,0,0,0,0,2,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,9,10
722,6,2013-03-09,7944,1393,1,0,0,0,0,0,50.0,0.0,0.0,0,0.0,0.0,None,2013,3,9,10
768,6,2013-03-09,10012,1112,1,0,0,0,0,2,2630.0,9.0,2012.0,0,0.0,0.0,None,2013,3,9,10
729,6,2013-03-09,7619,810,1,0,0,0,2,2,8980.0,6.0,2011.0,0,0.0,0.0,None,2013,3,9,10
731,6,2013-03-09,6843,741,1,0,0,0,0,0,15270.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,9,10
733,6,2013-03-09,12019,3059,1,0,0,0,1,1,860.0,10.0,1999.0,0,0.0,0.0,None,2013,3,9,10
726,6,2013-03-09,4660,501,1,0,0,0,0,2,40540.0,2.0,2002.0,0,0.0,0.0,None,2013,3,9,10
753,6,2013-03-09,8650,720,1,0,0,0,3,2,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2013,3,9,10
755,6,2013-03-09,8006,701,1,0,0,0,3,2,13130.0,12.0,2003.0,0,0.0,0.0,None,2013,3,9,10
756,6,2013-03-09,16134,2505,1,0,0,0,0,2,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,9,10
761,6,2013-03-09,6682,769,1,0,0,0,0,0,2390.0,9.0,2012.0,0,0.0,0.0,None,2013,3,9,10
738,6,2013-03-09,7759,639,1,0,0,0,3,2,5980.0,10.0,2005.0,0,0.0,0.0,None,2013,3,9,10
423,7,2013-03-10,15707,2379,1,0,0,0,1,0,1270.0,5.0,2014.0,0,0.0,0.0,None,2013,3,10,10
85,7,2013-03-10,10462,1512,1,0,0,0,1,0,1870.0,10.0,2011.0,0,0.0,0.0,None,2013,3,10,10
259,7,2013-03-10,11663,2229,1,0,0,0,1,1,210.0,0.0,0.0,0,0.0,0.0,None,2013,3,10,10
262,7,2013-03-10,27094,4130,1,0,0,0,1,0,1180.0,5.0,2013.0,0,0.0,0.0,None,2013,3,10,10
310,7,2013-03-10,1415,128,1,0,0,0,0,2,2290.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2013,3,10,10
335,7,2013-03-10,6965,1377,1,0,0,0,1,0,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2013,3,10,10
494,7,2013-03-10,7308,1086,1,0,0,0,1,0,1260.0,6.0,2011.0,0,0.0,0.0,None,2013,3,10,10
562,7,2013-03-10,18712,3180,1,0,0,0,1,2,1210.0,0.0,0.0,0,0.0,0.0,None,2013,3,10,10
578,7,2013-03-10,2984,295,1,0,0,0,3,0,12700.0,4.0,2013.0,0,0.0,0.0,None,2013,3,10,10
682,7,2013-03-10,7479,1281,1,0,0,0,1,0,150.0,9.0,2006.0,0,0.0,0.0,None,2013,3,10,10
733,7,2013-03-10,13748,2943,1,0,0,0,1,1,860.0,10.0,1999.0,0,0.0,0.0,None,2013,3,10,10
769,7,2013-03-10,7813,2083,1,0,0,0,1,1,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2013,3,10,10
863,7,2013-03-10,286,40,1,0,0,0,0,2,21370.0,11.0,2010.0,0,0.0,0.0,None,2013,3,10,10
1097,7,2013-03-10,10427,2589,1,0,0,0,1,1,720.0,3.0,2002.0,0,0.0,0.0,None,2013,3,10,10
1099,7,2013-03-10,2139,283,1,0,0,0,0,2,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2013,3,10,10
389,1,2013-03-11,5690,727,1,0,0,1,0,2,6690.0,8.0,2011.0,0,0.0,0.0,None,2013,3,11,11
390,1,2013-03-11,9238,909,1,0,0,0,0,2,1600.0,4.0,2009.0,0,0.0,0.0,None,2013,3,11,11
394,1,2013-03-11,5562,492,1,0,0,0,3,0,10850.0,0.0,0.0,0,0.0,0.0,None,2013,3,11,11
396,1,2013-03-11,10095,1056,1,0,0,0,0,2,23130.0,0.0,0.0,0,0.0,0.0,None,2013,3,11,11
416,1,2013-03-11,7123,895,1,0,0,1,0,2,4650.0,6.0,2014.0,0,0.0,0.0,None,2013,3,11,11
411,1,2013-03-11,7291,598,1,0,0,0,3,2,8460.0,0.0,0.0,0,0.0,0.0,None,2013,3,11,11
388,1,2013-03-11,8689,1009,1,0,0,0,0,0,2260.0,0.0,0.0,0,0.0,0.0,None,2013,3,11,11
421,1,2013-03-11,7215,890,1,0,0,0,2,2,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2013,3,11,11
423,1,2013-03-11,9114,1677,1,0,0,0,1,0,1270.0,5.0,2014.0,0,0.0,0.0,None,2013,3,11,11
431,1,2013-03-11,7707,882,1,0,0,0,3,2,4520.0,0.0,0.0,0,0.0,0.0,None,2013,3,11,11
400,1,2013-03-11,6098,985,1,0,0,0,0,0,70.0,11.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,11,11
387,1,2013-03-11,8607,1268,1,0,0,0,2,0,210.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2013,3,11,11
381,1,2013-03-11,8216,1005,1,0,0,0,0,0,1800.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2013,3,11,11
383,1,2013-03-11,14869,2031,1,0,0,0,0,2,350.0,0.0,0.0,0,0.0,0.0,None,2013,3,11,11
432,1,2013-03-11,8614,1333,1,0,0,1,0,0,810.0,5.0,2013.0,0,0.0,0.0,None,2013,3,11,11
380,1,2013-03-11,10737,1161,1,0,0,0,0,0,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2013,3,11,11
376,1,2013-03-11,7303,947,1,0,0,0,0,0,160.0,8.0,2012.0,0,0.0,0.0,None,2013,3,11,11
375,1,2013-03-11,8995,715,1,0,0,0,0,2,15710.0,2.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,11,11
372,1,2013-03-11,6903,687,1,0,0,0,3,2,4880.0,8.0,2010.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2013,3,11,11
368,1,2013-03-11,6102,541,1,0,0,0,3,2,1450.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2013,3,11,11
362,1,2013-03-11,10618,1053,1,0,0,0,2,2,340.0,0.0,0.0,0,0.0,0.0,None,2013,3,11,11
358,1,2013-03-11,7785,1023,1,0,0,0,0,0,2890.0,10.0,2003.0,0,0.0,0.0,None,2013,3,11,11
355,1,2013-03-11,8231,1048,1,0,0,0,0,2,9720.0,8.0,2013.0,0,0.0,0.0,None,2013,3,11,11
354,1,2013-03-11,6812,576,1,0,0,0,3,2,1500.0,10.0,2005.0,0,0.0,0.0,None,2013,3,11,11
384,1,2013-03-11,8771,982,1,0,0,0,0,2,130.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2013,3,11,11
444,1,2013-03-11,8287,1011,1,0,0,0,2,0,1700.0,11.0,2009.0,0,0.0,0.0,None,2013,3,11,11
449,1,2013-03-11,10979,1548,1,0,0,0,0,2,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,11,11
448,1,2013-03-11,6797,689,1,0,0,0,0,2,3970.0,9.0,2009.0,0,0.0,0.0,None,2013,3,11,11
533,1,2013-03-11,8623,892,1,0,0,0,0,2,5950.0,0.0,0.0,0,0.0,0.0,None,2013,3,11,11
532,1,2013-03-11,9483,1188,1,0,0,0,0,2,1070.0,8.0,2010.0,0,0.0,0.0,None,2013,3,11,11
528,1,2013-03-11,8475,861,1,0,0,0,0,2,20620.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2013,3,11,11
527,1,2013-03-11,9400,881,1,0,0,0,3,2,5830.0,4.0,2008.0,0,0.0,0.0,None,2013,3,11,11
526,1,2013-03-11,7343,1209,1,0,0,0,0,0,120.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2013,3,11,11
525,1,2013-03-11,8695,824,1,0,0,0,3,2,1870.0,9.0,2013.0,0,0.0,0.0,None,2013,3,11,11
524,1,2013-03-11,7699,882,1,0,0,0,0,2,40860.0,9.0,2013.0,0,0.0,0.0,None,2013,3,11,11
523,1,2013-03-11,18599,2113,1,0,0,0,2,2,50.0,11.0,2013.0,0,0.0,0.0,None,2013,3,11,11
